gbifID,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
4875636906,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,04200076.MP4/DDC/fonafifo,,04200076.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2022-04-20 00:00:00+00:00,,110,110,2022,4,20,,Bosque secundario cerca de humedal,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAJO SAN JUAN,,,,,,,,,8.74349,-83.49265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.497Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.497Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636833,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,04210317.MP4/DDC/fonafifo,,04210317.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-04-21 00:00:00+00:00,,111,111,2023,4,21,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.474Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.474Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636773,CC_BY_NC_4_0,,,,,Fotograf{3060097.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3060097.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-06 00:00:00+00:00,,65,65,2018,3,6,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.455Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.455Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636725,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,06120714.MP4/DDC/fonafifo,,06120714.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2021-06-12 00:00:00+00:00,,163,163,2021,6,12,,Bosque primario cerca de baF%ro de chancho,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.67555,-83.57355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.487Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.487Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875636720,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,7110645.MP4/DDC/fonafifo,,7110645.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2017-07-11 00:00:00+00:00,,192,192,2017,7,11,,Camino dentro de bosque,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74323,-83.40638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Bedoya/Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.440Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.440Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636708,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,2240009.MP4/DDC/fonafifo_3133,,2240009.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-02-24 00:00:00+00:00,,55,55,2020,2,24,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74332,-83.47666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Montenegro,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.437Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.437Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636697,CC_BY_NC_4_0,,,,,Fotograf{3120086.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3120086.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Camino dentro de bosque,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-12 00:00:00+00:00,,71,71,2018,3,12,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,MOGOS,,,,,,,,,8.74121,-83.40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.437Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.437Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636648,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03300209.MP4/DDC/fonafifo,,03300209.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2023-03-30 00:00:00+00:00,,89,89,2023,3,30,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,SIERPE,,,,,,,,,8.81811,-83.49311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.422Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.422Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636630,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,08290157.MP4/DDC/fonafifo,,08290157.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-08-29 00:00:00+00:00,,242,242,2020,8,29,,Bosque primario cerca de quebrada,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74332,-83.47666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.416Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.416Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636627,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,5050134.MP4/DDC/fonafifo,,5050134.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-05-05 00:00:00+00:00,,126,126,2020,5,5,,Bosque primario,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.68466,-83.5742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.415Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.415Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875636623,CC_BY_NC_4_0,,,,,Fotograf{3010078.JPG,3,,,,,,,MACHINE_OBSERVATION,,,,3010078.JPG/DDC/fonafifo,,DDCFONAFIFO,,,27,,Bosque primario cerca de quebrada,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-01 00:00:00+00:00,,60,60,2018,3,1,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BANEGAS,,,,,,,,,8.65868,-83.51469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.450Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.450Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875636586,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,4080103.MP4/DDC/fonafifo,,4080103.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-04-08 00:00:00+00:00,,98,98,2018,4,8,,Bosque primario,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74768,-83.43224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.405Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.405Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636581,CC_BY_NC_4_0,,,,,Fotograf{3300025.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3300025.JPG/DDC/fonafifo_1294,,DDCFONAFIFO,,,27,,Bosque primario,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-30 00:00:00+00:00,,89,89,2018,3,30,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74764,-83.43345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.405Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.405Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636576,CC_BY_NC_4_0,,,,,Fotograf{3300025.JPG,1,,,,,,,MACHINE_OBSERVATION,,,,3300025.JPG/DDC/fonafifo_1288,,DDCFONAFIFO,,,27,,Bosque primario,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2018-03-30 00:00:00+00:00,,89,89,2018,3,30,,,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,BAHIA CHAL,,,,,,,,,8.74764,-83.43345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.404Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.404Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.6_1,Sierpe,LC
4875636555,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,06110707.MP4/DDC/fonafifo,,06110707.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2021-06-11 00:00:00+00:00,,162,162,2021,6,11,,Bosque primario cerca de baF%ro de chancho,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.67555,-83.57355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.399Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.399Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875636497,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03060054.MP4/DDC/fonafifo,,03060054.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2019-03-06 00:00:00+00:00,,65,65,2019,3,6,,Bosque primario,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.68475,-83.57434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Montenegro,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.383Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.383Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
4875636488,CC_BY_NC_4_0,,,,,Video,DDCFONAFIFO,,,,,,,MACHINE_OBSERVATION,,,,03310058.MP4/DDC/fonafifo,,03310058.MP4,,,1,27,individuals,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2021-03-31 00:00:00+00:00,,90,90,2021,3,31,,Camino dentro de bosque,,,,,,,,,,NORTH_AMERICA,,,,CR,,,,RANCHO QUEMADO,,,,,,,,,8.704,-83.55255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Valerio,,,,,,,,,,,,,,"Pecari tajacu (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Artiodactyla,,Tayassuidae,,,,Pecari,Pecari,,,tajacu,,,SPECIES,,,,ACCEPTED,,,ba745fec-6b40-4edd-b035-5a27a1232760,CR,2024-06-11T07:21:39.383Z,,,,,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,TRUE,FALSE,2440995,2440995,1,44,359,731,5303,2440994,,2440995,Pecari tajacu,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,EML,2024-06-11T07:21:39.383Z,2024-06-10T17:18:48.715Z,FALSE,,,FALSE,LATIN_AMERICA,LATIN_AMERICA,CRI,Costa Rica,CRI.6_1,Puntarenas,CRI.6.9_1,Osa,CRI.6.9.2_1,Bahía Drake,LC
